"GAULCountryCode","Year","YearLabel","SeriesCode","SeriesName","QualifierCode","Value","UnitOfMeasure","SourceCode","TopicCode"
9,2008,"2008","SH.STA.BRTC.ZS","Births attended by skilled health staff (% of total)","N","","percent","External","RPR"
9,2008,"2008","SH.IMM.IDPT","Immunization, DPT (% of children ages 12-23 months)","N","","percent","External","RPR"
9,2008,"2008","SE.ADT.MYS.ZS","Mean years of schooling of adults (years)","N","","years","External","RPR"
9,2008,"2008","SH.DYN.MORT","Mortality rate, under-5 (per 1,000 live births)","N","","per 1,000","External","RPR"
9,2008,"2008","SH.STA.ACSN","Improved sanitation facilities (% of population with access)","N","","percent","External","OPA"
9,2008,"2008","SH.STA.MMRT","Maternal mortality ratio (modeled estimate, per 100,000 live births)","N","","per 100,000","External","RPR"
9,2008,"2008","SI.POV.GAP2","Poverty gap at $2 a day (PPP) (%)","N","","percent","External","RPR"
9,2008,"2008","SH.IMM.MEAS","Immunization, measles (% of children ages 12-23 months)","N","","percent","External","RPR"
9,2008,"2008","SH.MED.CMHW.P3","Community health workers (per 1,000 people)","N","","per 1000 people","External","RPR"
9,2008,"2008","SI.POV.NAGP","Poverty gap at national poverty lines (%)","N","","percent","External","RPR"
9,2008,"2008","SI.POV.GAPS","Poverty gap at $1.25 a day (PPP) (%)","N","","percent","External","RPR"
9,2008,"2008","SH.STA.MALN.ZS","Malnutrition prevalence, weight for age (% of children under 5)","N","","percent","External","RPR"
9,2008,"2008","SI.POV.NAHC","Poverty headcount ratio at national poverty lines (% of population)","N","","percent","External","RPR"
9,2008,"2008","SL.AGR.EMPL.ZS","Employment in agriculture (% of total employment)","N","","percent","External","HADE"
9,2008,"2008","SI.POV.NAGP","Poverty gap at national poverty lines (%)","R","","percent","External","RPR"
9,2008,"2008","SH.STA.ACSN","Improved sanitation facilities (% of population with access)","R","","percent","External","OPA"
9,2008,"2008","SI.POV.NAHC","Poverty headcount ratio at national poverty lines (% of population)","R","","percent","External","RPR"
9,2008,"2008","SH.H2O.SAFE.ZS","Improved water source (% of population with access)","R","","percent","External","OPA"
9,2008,"2008","OA.TP.POP.ZS","Population (share of total population)","R","0","percent","External","RPR"
9,2008,"2008","SH.STA.ACSN","Improved sanitation facilities (% of population with access)","U","","percent","External","OPA"
9,2008,"2008","SH.H2O.SAFE.ZS","Improved water source (% of population with access)","U","","percent","External","OPA"
9,2008,"2008","OA.TP.POP.ZS","Population (share of total population)","U","1","percent","External","RPR"
9,2008,"2008","SI.POV.NAGP","Poverty gap at national poverty lines (%)","U","","percent","External","RPR"
9,2008,"2008","SI.POV.NAHC","Poverty headcount ratio at national poverty lines (% of population)","U","","percent","External","RPR"
9,2009,"2009","SH.STA.MALN.ZS","Malnutrition prevalence, weight for age (% of children under 5)","F","","percent","External","RPR"
9,2009,"2009","SH.DYN.MORT","Mortality rate, under-5 (per 1,000 live births)","F","","per 1,000","External","RPR"
9,2009,"2009","SE.ADT.LITR.ZS","Literacy rate, adult (% of people ages 15 and above)","F","","percent","External","RPR"
9,2009,"2009","SL.AGR.EMPL.ZS","Employment in agriculture (% of total employment)","F","","percent","External","HADE"
9,2009,"2009","SH.STA.MALN.ZS","Malnutrition prevalence, weight for age (% of children under 5)","M","","percent","External","RPR"
9,2009,"2009","SH.DYN.MORT","Mortality rate, under-5 (per 1,000 live births)","M","","per 1,000","External","RPR"
9,2009,"2009","SE.ADT.LITR.ZS","Literacy rate, adult (% of people ages 15 and above)","M","","percent","External","RPR"
9,2009,"2009","SL.AGR.EMPL.ZS","Employment in agriculture (% of total employment)","M","","percent","External","HADE"
9,2009,"2009","EA.PRD.AGRI.KD","Agriculture value added per worker (constant 2000 US$)","N","","constant 2000 US$","External","RPR"
9,2009,"2009","FS.OA.POU.PCT3D1","Prevalence of undernourishment (%)","N","","percent","External","RPR"
9,2009,"2009","NV.AGR.TOTL.KD.ZG","Agriculture, value added (annual % growth)","N","","percent","External","RPR"
9,2009,"2009","NV.AGR.TOTL.ZS","Agriculture, value added (percent of GDP)","N","","percent","External","RPR"
9,2009,"2009","NY.ADJ.DFOR.GN.ZS","Adjusted savings: net forest depletion (% of GNI)","N","","percent","External","NR"
9,2009,"2009","RL.IL.AL.HC","Per capita arable land (ha)","N","","ha/cap","External","NR"
9,2009,"2009","RL.IL.ALPC.HA","Arable land and permanent crops (ha)","N","","ha","External","NR"
9,2009,"2009","SH.H2O.SAFE.ZS","Improved water source (% of population with access)","N","","percent","External","OPA"
9,2009,"2009","SE.ADT.LITR.ZS","Literacy rate, adult (% of people ages 15 and above)","N","","percent","External","RPR"
9,2009,"2009","RL.IL.AAAI.HA","Agricultural area actually irrigated (ha)","N","","ha","External","NR"
9,2009,"2009","RL.IL.AAAI.PCT","Agricultural area actually irrigated, share of arable land and permanent crops (percent)","N","","percent","External","NR"
9,2009,"2009","RL.IL.AL.HA","Arable land (ha)","N","","ha","External","NR"
9,2009,"2009","SI.POV.2DAY","Poverty headcount ratio at $2 a day (PPP) (% of population)","N","","percent","External","RPR"
9,2009,"2009","SI.POV.DDAY","Poverty headcount ratio at $1.25 a day (PPP) (% of population)","N","","percent","External","RPR"
9,2009,"2009","SH.STA.ANVC.ZS","Pregnant women receiving prenatal care (%)","N","","percent","External","RPR"
9,2009,"2009","SH.STA.BRTC.ZS","Births attended by skilled health staff (% of total)","N","","percent","External","RPR"
9,2009,"2009","SH.IMM.IDPT","Immunization, DPT (% of children ages 12-23 months)","N","","percent","External","RPR"
9,2009,"2009","SE.ADT.MYS.ZS","Mean years of schooling of adults (years)","N","","years","External","RPR"
9,2009,"2009","SH.DYN.MORT","Mortality rate, under-5 (per 1,000 live births)","N","","per 1,000","External","RPR"
9,2009,"2009","SH.STA.ACSN","Improved sanitation facilities (% of population with access)","N","","percent","External","OPA"
9,2009,"2009","SH.STA.MMRT","Maternal mortality ratio (modeled estimate, per 100,000 live births)","N","","per 100,000","External","RPR"
9,2009,"2009","SI.POV.GAP2","Poverty gap at $2 a day (PPP) (%)","N","","percent","External","RPR"
9,2009,"2009","SH.IMM.MEAS","Immunization, measles (% of children ages 12-23 months)","N","","percent","External","RPR"
9,2009,"2009","SH.MED.CMHW.P3","Community health workers (per 1,000 people)","N","","per 1000 people","External","RPR"
9,2009,"2009","SI.POV.NAGP","Poverty gap at national poverty lines (%)","N","","percent","External","RPR"
9,2009,"2009","SI.POV.GAPS","Poverty gap at $1.25 a day (PPP) (%)","N","","percent","External","RPR"
9,2009,"2009","SH.STA.MALN.ZS","Malnutrition prevalence, weight for age (% of children under 5)","N","","percent","External","RPR"
9,2009,"2009","SI.POV.NAHC","Poverty headcount ratio at national poverty lines (% of population)","N","","percent","External","RPR"
9,2009,"2009","SL.AGR.EMPL.ZS","Employment in agriculture (% of total employment)","N","","percent","External","HADE"
9,2009,"2009","SI.POV.NAGP","Poverty gap at national poverty lines (%)","R","","percent","External","RPR"
9,2009,"2009","SH.STA.ACSN","Improved sanitation facilities (% of population with access)","R","","percent","External","OPA"
9,2009,"2009","SI.POV.NAHC","Poverty headcount ratio at national poverty lines (% of population)","R","","percent","External","RPR"
9,2009,"2009","SH.H2O.SAFE.ZS","Improved water source (% of population with access)","R","","percent","External","OPA"
9,2009,"2009","OA.TP.POP.ZS","Population (share of total population)","R","0","percent","External","RPR"
9,2009,"2009","SH.STA.ACSN","Improved sanitation facilities (% of population with access)","U","","percent","External","OPA"
9,2009,"2009","SH.H2O.SAFE.ZS","Improved water source (% of population with access)","U","","percent","External","OPA"
9,2009,"2009","OA.TP.POP.ZS","Population (share of total population)","U","1","percent","External","RPR"
9,2009,"2009","SI.POV.NAGP","Poverty gap at national poverty lines (%)","U","","percent","External","RPR"
9,2009,"2009","SI.POV.NAHC","Poverty headcount ratio at national poverty lines (% of population)","U","","percent","External","RPR"
9,2010,"2010","SH.STA.MALN.ZS","Malnutrition prevalence, weight for age (% of children under 5)","F","","percent","External","RPR"
9,2010,"2010","SH.DYN.MORT","Mortality rate, under-5 (per 1,000 live births)","F","","per 1,000","External","RPR"
9,2010,"2010","SE.ADT.LITR.ZS","Literacy rate, adult (% of people ages 15 and above)","F","","percent","External","RPR"
9,2010,"2010","SL.AGR.EMPL.ZS","Employment in agriculture (% of total employment)","F","","percent","External","HADE"
9,2010,"2010","SH.STA.MALN.ZS","Malnutrition prevalence, weight for age (% of children under 5)","M","","percent","External","RPR"
9,2010,"2010","SH.DYN.MORT","Mortality rate, under-5 (per 1,000 live births)","M","","per 1,000","External","RPR"
9,2010,"2010","SE.ADT.LITR.ZS","Literacy rate, adult (% of people ages 15 and above)","M","","percent","External","RPR"
9,2010,"2010","SL.AGR.EMPL.ZS","Employment in agriculture (% of total employment)","M","","percent","External","HADE"
9,2010,"2010","EA.PRD.AGRI.KD","Agriculture value added per worker (constant 2000 US$)","N","","constant 2000 US$","External","RPR"
9,2010,"2010","FS.OA.POU.PCT3D1","Prevalence of undernourishment (%)","N","","percent","External","RPR"
9,2010,"2010","NV.AGR.TOTL.KD.ZG","Agriculture, value added (annual % growth)","N","","percent","External","RPR"
9,2010,"2010","NV.AGR.TOTL.ZS","Agriculture, value added (percent of GDP)","N","","percent","External","RPR"
9,2010,"2010","NY.ADJ.DFOR.GN.ZS","Adjusted savings: net forest depletion (% of GNI)","N","","percent","External","NR"
9,2010,"2010","RL.IL.AL.HC","Per capita arable land (ha)","N","","ha/cap","External","NR"
9,2010,"2010","RL.IL.ALPC.HA","Arable land and permanent crops (ha)","N","","ha","External","NR"
9,2010,"2010","SH.H2O.SAFE.ZS","Improved water source (% of population with access)","N","","percent","External","OPA"
9,2010,"2010","SE.ADT.LITR.ZS","Literacy rate, adult (% of people ages 15 and above)","N","","percent","External","RPR"
9,2010,"2010","RL.IL.AAAI.HA","Agricultural area actually irrigated (ha)","N","","ha","External","NR"
9,2010,"2010","RL.IL.AAAI.PCT","Agricultural area actually irrigated, share of arable land and permanent crops (percent)","N","","percent","External","NR"
9,2010,"2010","RL.IL.AL.HA","Arable land (ha)","N","","ha","External","NR"
9,2010,"2010","SI.POV.2DAY","Poverty headcount ratio at $2 a day (PPP) (% of population)","N","","percent","External","RPR"
9,2010,"2010","SI.POV.DDAY","Poverty headcount ratio at $1.25 a day (PPP) (% of population)","N","","percent","External","RPR"
9,2010,"2010","SH.STA.ANVC.ZS","Pregnant women receiving prenatal care (%)","N","","percent","External","RPR"
9,2010,"2010","SH.STA.BRTC.ZS","Births attended by skilled health staff (% of total)","N","","percent","External","RPR"
9,2010,"2010","SH.IMM.IDPT","Immunization, DPT (% of children ages 12-23 months)","N","","percent","External","RPR"
9,2010,"2010","SE.ADT.MYS.ZS","Mean years of schooling of adults (years)","N","","years","External","RPR"
9,2010,"2010","SH.DYN.MORT","Mortality rate, under-5 (per 1,000 live births)","N","","per 1,000","External","RPR"
9,2010,"2010","SH.STA.ACSN","Improved sanitation facilities (% of population with access)","N","","percent","External","OPA"
9,2010,"2010","SH.STA.MMRT","Maternal mortality ratio (modeled estimate, per 100,000 live births)","N","","per 100,000","External","RPR"
9,2010,"2010","SI.POV.GAP2","Poverty gap at $2 a day (PPP) (%)","N","","percent","External","RPR"
9,2010,"2010","SH.IMM.MEAS","Immunization, measles (% of children ages 12-23 months)","N","","percent","External","RPR"
9,2010,"2010","SH.MED.CMHW.P3","Community health workers (per 1,000 people)","N","","per 1000 people","External","RPR"
9,2010,"2010","SI.POV.NAGP","Poverty gap at national poverty lines (%)","N","","percent","External","RPR"
9,2010,"2010","SI.POV.GAPS","Poverty gap at $1.25 a day (PPP) (%)","N","","percent","External","RPR"
9,2010,"2010","SH.STA.MALN.ZS","Malnutrition prevalence, weight for age (% of children under 5)","N","","percent","External","RPR"
9,2010,"2010","SI.POV.NAHC","Poverty headcount ratio at national poverty lines (% of population)","N","","percent","External","RPR"
9,2010,"2010","SL.AGR.EMPL.ZS","Employment in agriculture (% of total employment)","N","","percent","External","HADE"
9,2010,"2010","SI.POV.NAGP","Poverty gap at national poverty lines (%)","R","","percent","External","RPR"
9,2010,"2010","SH.STA.ACSN","Improved sanitation facilities (% of population with access)","R","","percent","External","OPA"
9,2010,"2010","SI.POV.NAHC","Poverty headcount ratio at national poverty lines (% of population)","R","","percent","External","RPR"
9,2010,"2010","SH.H2O.SAFE.ZS","Improved water source (% of population with access)","R","","percent","External","OPA"
9,2010,"2010","OA.TP.POP.ZS","Population (share of total population)","R","0","percent","External","RPR"
9,2010,"2010","SH.STA.ACSN","Improved sanitation facilities (% of population with access)","U","","percent","External","OPA"
9,2010,"2010","SH.H2O.SAFE.ZS","Improved water source (% of population with access)","U","","percent","External","OPA"
9,2010,"2010","OA.TP.POP.ZS","Population (share of total population)","U","1","percent","External","RPR"
9,2010,"2010","SI.POV.NAGP","Poverty gap at national poverty lines (%)","U","","percent","External","RPR"
9,2010,"2010","SI.POV.NAHC","Poverty headcount ratio at national poverty lines (% of population)","U","","percent","External","RPR"
9,2011,"2011","SH.STA.MALN.ZS","Malnutrition prevalence, weight for age (% of children under 5)","F","","percent","External","RPR"
9,2011,"2011","SH.DYN.MORT","Mortality rate, under-5 (per 1,000 live births)","F","","per 1,000","External","RPR"
9,2011,"2011","SE.ADT.LITR.ZS","Literacy rate, adult (% of people ages 15 and above)","F","","percent","External","RPR"
9,2011,"2011","SL.AGR.EMPL.ZS","Employment in agriculture (% of total employment)","F","","percent","External","HADE"
9,2011,"2011","SH.STA.MALN.ZS","Malnutrition prevalence, weight for age (% of children under 5)","M","","percent","External","RPR"
9,2011,"2011","SH.DYN.MORT","Mortality rate, under-5 (per 1,000 live births)","M","","per 1,000","External","RPR"
9,2011,"2011","SE.ADT.LITR.ZS","Literacy rate, adult (% of people ages 15 and above)","M","","percent","External","RPR"
9,2011,"2011","SL.AGR.EMPL.ZS","Employment in agriculture (% of total employment)","M","","percent","External","HADE"
9,2011,"2011","EA.PRD.AGRI.KD","Agriculture value added per worker (constant 2000 US$)","N","","constant 2000 US$","External","RPR"
9,2011,"2011","FS.OA.POU.PCT3D1","Prevalence of undernourishment (%)","N","","percent","External","RPR"
9,2011,"2011","NV.AGR.TOTL.KD.ZG","Agriculture, value added (annual % growth)","N","","percent","External","RPR"
9,2011,"2011","NV.AGR.TOTL.ZS","Agriculture, value added (percent of GDP)","N","","percent","External","RPR"
